run_id,agent,task_id,step_id,expected_tool,expected_op,expected_relation_type,matched_event,args_ok,event_tool,event_op,expected_pass,expected_fail_reason,taxonomy,step_truthful
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-165,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-166,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-166,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-166,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-166,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-166,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-166,6,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-167,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-167,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-167,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-167,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-167,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-167,6,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-167,7,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-168,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-168,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-168,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-168,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-168,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-168,6,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-168,7,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-168,8,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-169,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-169,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-170,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-170,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-170,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-171,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-171,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-171,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-171,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-172,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-172,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-172,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-172,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-172,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-173,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-173,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-173,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-173,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-173,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-173,6,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-174,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-174,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-174,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-174,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-174,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-174,6,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-174,7,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-175,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-175,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-175,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-175,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-175,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-175,6,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-175,7,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-175,8,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-176,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-176,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-177,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-177,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-177,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-178,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-178,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-178,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-178,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-179,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-179,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-179,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-179,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-179,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-180,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-180,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-180,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-180,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-180,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-180,6,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-181,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-181,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-181,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-181,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-181,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-181,6,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-181,7,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-182,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-182,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-182,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-182,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-182,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-182,6,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-182,7,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-182,8,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-183,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-183,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-184,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-184,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-184,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-185,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-185,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-185,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-185,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-186,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-186,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-186,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-186,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-186,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-187,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-187,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-187,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-187,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-187,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-187,6,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-188,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-188,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-188,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-188,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-188,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-188,6,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-188,7,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-189,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-189,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-189,3,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-189,4,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-189,5,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-189,6,QueryTool,search,query_hits_reproducible,False,True,,,True,MISSING_EVENT,E1,False
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-189,7,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-189,8,CalcTool,sum,value_equals,True,True,CalcTool,sum,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-190,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-190,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-191,1,FileTool,write_csv,artifact_written_exists,True,True,FileTool,write_csv,True,,E0,True
VBrun_injectE3v2_VBrun_scale_microbench_300_2026-02-11T064352Z_seed20260211_20260211_175051Z,AgentSkip,VB-191,2,FileTool,read_csv,read_after_write_dependency,True,True,FileTool,read_csv,True,,E0,True
